OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
;Tammela;366;20141202;2014;12;2;3325000;6735000;-1.9;0.6;-7.1;0.1;160;5.21
;Tammela;366;20141203;2014;12;3;3325000;6735000;0.8;2.3;-0.1;0;691;6.2
;Tammela;366;20141204;2014;12;4;3325000;6735000;0.9;2.5;-0.1;0;875;6.48
;Tammela;366;20141205;2014;12;5;3325000;6735000;0.4;2.6;-1.9;2.2;161;6.32
;Tammela;366;20141206;2014;12;6;3325000;6735000;0.6;1.7;-0.2;3;125;6.43
;Tammela;366;20141207;2014;12;7;3325000;6735000;1.3;2.7;-0.6;6.7;476;6.61
;Tammela;366;20141208;2014;12;8;3325000;6735000;2.4;3.6;1.6;3.2;202;7.26
;Tammela;366;20141209;2014;12;9;3325000;6735000;1.5;2.5;1.1;0;335;6.65
;Tammela;366;20141210;2014;12;10;3325000;6735000;1.4;2.5;0.2;6.5;191;6.5
;Tammela;366;20141211;2014;12;11;3325000;6735000;1.6;2.9;0.1;9.7;200;6.8
;Tammela;366;20141212;2014;12;12;3325000;6735000;1;1.4;0.2;7.9;199;6.54
;Tammela;366;20141213;2014;12;13;3325000;6735000;-0.3;1.3;-0.9;4.8;386;6.03
;Tammela;366;20141214;2014;12;14;3325000;6735000;-0.4;0.2;-1.2;0.5;441;5.95
;Tammela;366;20141215;2014;12;15;3325000;6735000;0.8;1.5;-1.1;2.6;135;6.46
;Tammela;366;20141216;2014;12;16;3325000;6735000;0.1;1.7;-0.9;3.4;856;6.12
;Tammela;366;20141217;2014;12;17;3325000;6735000;0.2;1.4;-0.5;1.1;563;6.22
;Tammela;366;20141218;2014;12;18;3325000;6735000;-0.6;0.2;-1.8;2.1;479;5.79
;Tammela;366;20141219;2014;12;19;3325000;6735000;1.8;3.1;0.1;1.1;218;6.99
;Tammela;366;20141220;2014;12;20;3325000;6735000;-0.4;1.6;-1.7;0.2;435;5.8
;Tammela;366;20141221;2014;12;21;3325000;6735000;-1.4;-0.6;-2.9;0.6;408;5.07
;Tammela;366;20141222;2014;12;22;3325000;6735000;-3.7;-1.1;-5.3;3.6;535;4.44
;Tammela;366;20141223;2014;12;23;3325000;6735000;-7.1;-3.7;-8.3;0.5;412;3.41
;Tammela;366;20141224;2014;12;24;3325000;6735000;-7.8;-5.7;-10.5;3.4;231;3.18
;Tammela;366;20141225;2014;12;25;3325000;6735000;-11.8;-6.8;-14.9;0.1;789;2.28
;Tammela;366;20141226;2014;12;26;3325000;6735000;-5.7;-2.3;-12.7;0.7;490;3.83
;Tammela;366;20141227;2014;12;27;3325000;6735000;-7.6;-5.8;-9.1;0;622;3.21
;Tammela;366;20141228;2014;12;28;3325000;6735000;-11.9;-7.2;-14.5;0;475;2.23
;Tammela;366;20141229;2014;12;29;3325000;6735000;-16.8;-13.5;-21.2;1.3;975;1.56
;Tammela;366;20141230;2014;12;30;3325000;6735000;-1.9;0.2;-13.7;5.1;306;5.37
;Tammela;366;20141231;2014;12;31;3325000;6735000;2.5;3.4;0.1;0;625;7.27
;Tammela;366;20150101;2015;1;1;3325000;6735000;1.4;3;0.3;1.6;306;6.72
;Tammela;366;20150102;2015;1;2;3325000;6735000;2.3;4.2;1.4;11;109;7.03
;Tammela;366;20150103;2015;1;3;3325000;6735000;0.1;1.9;-0.6;10.7;300;5.96
;Tammela;366;20150104;2015;1;4;3325000;6735000;-2.2;-0.7;-3;0.5;433;5.01
;Tammela;366;20150105;2015;1;5;3325000;6735000;-11.4;-2.9;-15;0;1053;2.34
;Tammela;366;20150106;2015;1;6;3325000;6735000;-14.8;-11.4;-18.9;0.3;1262;1.82
;Tammela;366;20150107;2015;1;7;3325000;6735000;-4;-2.4;-11.5;1.5;414;4.43
;Tammela;366;20150108;2015;1;8;3325000;6735000;-0.3;1.5;-3.4;5;215;5.95
;Tammela;366;20150109;2015;1;9;3325000;6735000;-0.4;2;-1.4;1.1;365;5.93
;Tammela;366;20150110;2015;1;10;3325000;6735000;-2.9;-0.3;-4.3;3.1;395;4.75
;Tammela;366;20150111;2015;1;11;3325000;6735000;-8.1;-2;-12.9;0.1;642;3.17
;Tammela;366;20150112;2015;1;12;3325000;6735000;-12.1;-11.4;-14.8;7.5;959;2.17
;Tammela;366;20150113;2015;1;13;3325000;6735000;-1.3;0.4;-12.6;4.5;626;5.35
;Tammela;366;20150114;2015;1;14;3325000;6735000;0;0.7;-1.4;0.3;811;6
;Tammela;366;20150115;2015;1;15;3325000;6735000;0.1;0.7;-0.7;7.6;1007;5.86
;Tammela;366;20150116;2015;1;16;3325000;6735000;0.9;2.1;-0.4;2.9;450;6.45
;Tammela;366;20150117;2015;1;17;3325000;6735000;1.3;2.9;0.4;0.7;665;6.18
;Tammela;366;20150118;2015;1;18;3325000;6735000;0.4;1.2;-0.4;0.2;471;6.02
;Tammela;366;20150119;2015;1;19;3325000;6735000;-2.2;0.1;-3.5;0.4;566;4.98
;Tammela;366;20150120;2015;1;20;3325000;6735000;-4.9;-3.5;-5.3;0;846;3.93
;Tammela;366;20150121;2015;1;21;3325000;6735000;-7.4;-4.6;-10.9;0;748;3.15
;Tammela;366;20150122;2015;1;22;3325000;6735000;-10;-6.8;-12;0.5;707;2.56
;Tammela;366;20150123;2015;1;23;3325000;6735000;-6.9;-4.6;-10;3.1;770;3.48
;Tammela;366;20150124;2015;1;24;3325000;6735000;-2.9;-1.4;-5.1;0;753;4.8
;Tammela;366;20150125;2015;1;25;3325000;6735000;-1.7;-1.3;-2.1;0.9;544;5.19
;Tammela;366;20150126;2015;1;26;3325000;6735000;-0.9;0;-1.6;0.1;1127;5.49
;Tammela;366;20150127;2015;1;27;3325000;6735000;-1;-0.5;-1.4;3.7;794;5.61
;Tammela;366;20150128;2015;1;28;3325000;6735000;-0.5;0.7;-2.2;3.6;991;5.82
;Tammela;366;20150129;2015;1;29;3325000;6735000;-0.4;0.8;-1.1;2.3;667;5.82
;Tammela;366;20150130;2015;1;30;3325000;6735000;-1.1;0.1;-2.4;0;1489;5.39
;Tammela;366;20150131;2015;1;31;3325000;6735000;-0.5;0;-3.4;3.2;452;5.68
;Tammela;366;20150201;2015;2;1;3325000;6735000;-0.9;-0.2;-1.4;6.1;1332;5.6
;Tammela;366;20150202;2015;2;2;3325000;6735000;-1;0;-1.5;4.3;856;5.68
;Tammela;366;20150203;2015;2;3;3325000;6735000;-1.6;-0.5;-2.2;1.9;1353;5.39
;Tammela;366;20150204;2015;2;4;3325000;6735000;-3;-1.6;-3.9;0;1785;4.79
;Tammela;366;20150205;2015;2;5;3325000;6735000;-3;-1.8;-4.4;1.4;1258;4.78
;Tammela;366;20150206;2015;2;6;3325000;6735000;-0.8;2.1;-4.6;0;2693;5.69
;Tammela;366;20150207;2015;2;7;3325000;6735000;-0.2;1.4;-1.5;0.1;1695;5.59
