OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
;;;Ylitornio;2909;19610724;1961;7;24;3405000;7375000;16.2;20.9;13.4;4;12926;15.16
;;;Ylitornio;2909;19610725;1961;7;25;3405000;7375000;14.4;17.6;12.2;0;13132;13.63
;;;Ylitornio;2909;19610726;1961;7;26;3405000;7375000;12.8;17.4;9.2;10;16178;11.84
;;;Ylitornio;2909;19610727;1961;7;27;3405000;7375000;12.6;15.8;8.9;5;11094;13.15
;;;Ylitornio;2909;19610728;1961;7;28;3405000;7375000;14;17.4;12.9;11;12121;14.61
;;;Ylitornio;2909;19610729;1961;7;29;3405000;7375000;13.4;15.6;12;6;8756;14.02
;;;Ylitornio;2909;19610730;1961;7;30;3405000;7375000;15;18.6;10.4;0;18502;11.13
;;;Ylitornio;2909;19610731;1961;7;31;3405000;7375000;15.6;20;9.4;0;23578;11.93
;;;Ylitornio;2909;19610801;1961;8;1;3405000;7375000;17.8;23.8;9.8;0;19769;13.15
;;;Ylitornio;2909;19610802;1961;8;2;3405000;7375000;16.1;21.1;12.8;11;10530;14.62
;;;Ylitornio;2909;19610803;1961;8;3;3405000;7375000;15.4;18;13.1;1;11212;15.04
;;;Ylitornio;2909;19610804;1961;8;4;3405000;7375000;13.8;16.7;11.2;3;10400;13.78
;;;Ylitornio;2909;19610805;1961;8;5;3405000;7375000;14.5;19.6;9.9;10;14565;12.22
;;;Ylitornio;2909;19610806;1961;8;6;3405000;7375000;14.3;17.8;11.3;0;12849;12.14
;;;Ylitornio;2909;19610807;1961;8;7;3405000;7375000;13.4;17;10.7;6;9574;12.77
;;;Ylitornio;2909;19610808;1961;8;8;3405000;7375000;14.1;18.6;10.1;0;12975;12.39
;;;Ylitornio;2909;19610809;1961;8;9;3405000;7375000;14.8;20.9;8;0;18927;11.78
;;;Ylitornio;2909;19610810;1961;8;10;3405000;7375000;14.6;20.1;7.8;4;15544;11.83
;;;Ylitornio;2909;19610811;1961;8;11;3405000;7375000;12.7;16.8;9.6;7;11022;12.54
;;;Ylitornio;2909;19610812;1961;8;12;3405000;7375000;11.7;14.7;9.9;2;10513;11.94
;;;Ylitornio;2909;19610813;1961;8;13;3405000;7375000;10.9;14.5;8.4;0;8779;10.52
;;;Ylitornio;2909;19610814;1961;8;14;3405000;7375000;11.9;17.6;4.7;0;17173;9.8
;;;Ylitornio;2909;19610815;1961;8;15;3405000;7375000;12.4;18.1;5.5;0;15503;10.08
;;;Ylitornio;2909;19610816;1961;8;16;3405000;7375000;11.4;16.2;5.8;1;13349;10.4
;;;Ylitornio;2909;19610817;1961;8;17;3405000;7375000;12.3;16.7;8.9;0;11557;10.91
;;;Ylitornio;2909;19610818;1961;8;18;3405000;7375000;11.1;15.9;7.5;0;11925;9.48
;;;Ylitornio;2909;19610819;1961;8;19;3405000;7375000;9.9;13.5;5.9;8;7092;10.05
;;;Ylitornio;2909;19610820;1961;8;20;3405000;7375000;10.5;11.8;8.7;13;4954;11.93
;;;Ylitornio;2909;19610821;1961;8;21;3405000;7375000;11;12.8;9.7;0;4396;11.66
;;;Ylitornio;2909;19610822;1961;8;22;3405000;7375000;9.2;11.7;7.8;0;5847;9.32
;;;Ylitornio;2909;19610823;1961;8;23;3405000;7375000;8.7;12.1;5.9;1;7097;9.34
;;;Ylitornio;2909;19610824;1961;8;24;3405000;7375000;8.5;10.4;6.6;0;7650;10.04
;;;Ylitornio;2909;19610825;1961;8;25;3405000;7375000;10.1;14.1;7.3;0;8630;10.39
;;;Ylitornio;2909;19610826;1961;8;26;3405000;7375000;10.5;16.1;5.4;0;13062;9.7
;;;Ylitornio;2909;19610827;1961;8;27;3405000;7375000;10.3;16.6;3.8;0;14936;9.75
;;;Ylitornio;2909;19610828;1961;8;28;3405000;7375000;11.8;17.1;5.8;0;10004;10.02
;;;Ylitornio;2909;19610829;1961;8;29;3405000;7375000;12.1;18.3;5.7;0;12009;10.77
;;;Ylitornio;2909;19610830;1961;8;30;3405000;7375000;12.3;16.2;9;0;7678;12.31
;;;Ylitornio;2909;19610831;1961;8;31;3405000;7375000;13.4;18.4;9.4;0;12949;11.02
;;;Ylitornio;2909;19610901;1961;9;1;3405000;7375000;12.8;16.9;7.7;0;7085;10.34
;;;Ylitornio;2909;19610902;1961;9;2;3405000;7375000;10.9;15.1;6.4;0;9563;6.98
;;;Ylitornio;2909;19610903;1961;9;3;3405000;7375000;6.9;11.1;3.9;0;6578;7.26
;;;Ylitornio;2909;19610904;1961;9;4;3405000;7375000;4.2;9.2;-0.5;0;8516;5.67
;;;Ylitornio;2909;19610905;1961;9;5;3405000;7375000;3.3;7.9;-1.2;0;7956;5.18
;;;Ylitornio;2909;19610906;1961;9;6;3405000;7375000;3.9;9.6;-3.4;0;13435;5.34
;;;Ylitornio;2909;19610907;1961;9;7;3405000;7375000;7.8;12.3;3.2;0;11429;7.32
;;;Ylitornio;2909;19610908;1961;9;8;3405000;7375000;7.6;11.1;5.7;0;8702;7.49
;;;Ylitornio;2909;19610909;1961;9;9;3405000;7375000;5.6;9;1.6;0;7367;6.89
;;;Ylitornio;2909;19610910;1961;9;10;3405000;7375000;5;8.9;1.6;0;6757;7.28
;;;Ylitornio;2909;19610911;1961;9;11;3405000;7375000;4;9.5;-2.4;0;8922;6.25
