OmaTunniste;OmaIt‰;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
;;;Kankaanp‰‰;1010;19630421;1963;04;21;3255000;6875000;4.2;6.5;2.4;2;4518;7.88
;;;Kankaanp‰‰;1010;19630422;1963;04;22;3255000;6875000;2.8;5.4;1.4;0;4735;6.72
;;;Kankaanp‰‰;1010;19630423;1963;04;23;3255000;6875000;2.6;8.1;-1.3;0;16911;4.97
;;;Kankaanp‰‰;1010;19630424;1963;04;24;3255000;6875000;2.5;6.2;-2.2;0;13918;4.62
;;;Kankaanp‰‰;1010;19630425;1963;04;25;3255000;6875000;3.8;9.5;-0.7;2;19395;4.97
;;;Kankaanp‰‰;1010;19630426;1963;04;26;3255000;6875000;2.2;5.1;0.1;0;6086;6.09
;;;Kankaanp‰‰;1010;19630427;1963;04;27;3255000;6875000;6;13.8;-2.7;0;19227;6.31
;;;Kankaanp‰‰;1010;19630428;1963;04;28;3255000;6875000;8.4;14.8;2.4;0;18339;6.46
;;;Kankaanp‰‰;1010;19630429;1963;04;29;3255000;6875000;3.6;11;0.7;1;6279;7.26
;;;Kankaanp‰‰;1010;19630430;1963;04;30;3255000;6875000;5.4;8.1;2.7;4;6993;8.22
;;;Kankaanp‰‰;1010;19630501;1963;05;01;3255000;6875000;6.4;8.7;3.8;11;6901;9.39
;;;Kankaanp‰‰;1010;19630502;1963;05;02;3255000;6875000;4.6;7.5;1.6;5;8745;8.04
;;;Kankaanp‰‰;1010;19630503;1963;05;03;3255000;6875000;6.5;11.9;2.2;0;16642;6.65
;;;Kankaanp‰‰;1010;19630504;1963;05;04;3255000;6875000;6.8;12.6;0.1;0;23323;6.57
;;;Kankaanp‰‰;1010;19630505;1963;05;05;3255000;6875000;11.2;18.5;0.6;0;23653;7.01
;;;Kankaanp‰‰;1010;19630506;1963;05;06;3255000;6875000;13.8;20.5;8.6;10;14560;11.93
;;;Kankaanp‰‰;1010;19630507;1963;05;07;3255000;6875000;8.3;15.7;5.7;0;19666;8.33
;;;Kankaanp‰‰;1010;19630508;1963;05;08;3255000;6875000;8.9;14.9;2;0;21203;6.82
;;;Kankaanp‰‰;1010;19630509;1963;05;09;3255000;6875000;11.2;18.9;2.3;0;23853;6.43
;;;Kankaanp‰‰;1010;19630510;1963;05;10;3255000;6875000;15.1;24.4;3.9;0;22858;8.52
;;;Kankaanp‰‰;1010;19630511;1963;05;11;3255000;6875000;15.9;23.6;8.2;0;22122;9.57
;;;Kankaanp‰‰;1010;19630512;1963;05;12;3255000;6875000;12.9;19.4;8.9;3;15769;11.71
;;;Kankaanp‰‰;1010;19630513;1963;05;13;3255000;6875000;10;14.1;6.7;0;17660;8.85
;;;Kankaanp‰‰;1010;19630514;1963;05;14;3255000;6875000;12.6;18.5;5.1;0;21914;9.2
;;;Kankaanp‰‰;1010;19630515;1963;05;15;3255000;6875000;13.9;19.4;10;1;10892;11.76
;;;Kankaanp‰‰;1010;19630516;1963;05;16;3255000;6875000;12.6;17.4;8.7;0;24229;9.29
;;;Kankaanp‰‰;1010;19630517;1963;05;17;3255000;6875000;12.9;18.4;5.5;1;25810;8.18
;;;Kankaanp‰‰;1010;19630518;1963;05;18;3255000;6875000;10.4;16.3;6.8;0;17914;10.1
;;;Kankaanp‰‰;1010;19630519;1963;05;19;3255000;6875000;9.7;14.9;3.7;0;18008;8.08
;;;Kankaanp‰‰;1010;19630520;1963;05;20;3255000;6875000;8.2;13.8;3.7;5;12685;8.73
;;;Kankaanp‰‰;1010;19630521;1963;05;21;3255000;6875000;8.9;15.1;2.6;0;18963;7.47
;;;Kankaanp‰‰;1010;19630522;1963;05;22;3255000;6875000;10.6;15.6;2.7;0;21567;8.4
;;;Kankaanp‰‰;1010;19630523;1963;05;23;3255000;6875000;13.6;20.3;7.6;0;21196;11.61
;;;Kankaanp‰‰;1010;19630524;1963;05;24;3255000;6875000;13.5;17.6;9.2;2;11184;11.64
;;;Kankaanp‰‰;1010;19630525;1963;05;25;3255000;6875000;17.9;25.5;10.3;0;19832;14.16
;;;Kankaanp‰‰;1010;19630526;1963;05;26;3255000;6875000;18.8;23.8;12.6;0;26233;14.59
;;;Kankaanp‰‰;1010;19630527;1963;05;27;3255000;6875000;17.6;23;10.3;0;25371;10.17
;;;Kankaanp‰‰;1010;19630528;1963;05;28;3255000;6875000;17.8;25.2;8.6;0;27387;9.77
;;;Kankaanp‰‰;1010;19630529;1963;05;29;3255000;6875000;17.6;24.3;9.1;0;27490;10.33
;;;Kankaanp‰‰;1010;19630530;1963;05;30;3255000;6875000;15.3;21.4;9.6;0;23772;11.94
;;;Kankaanp‰‰;1010;19630531;1963;05;31;3255000;6875000;13.1;17.6;10.2;0;12845;10.61
;;;Kankaanp‰‰;1010;19630601;1963;06;01;3255000;6875000;13.2;18.9;6.8;0;19373;8.95
;;;Kankaanp‰‰;1010;19630602;1963;06;02;3255000;6875000;14.9;21.1;6.7;0;24703;9.1
;;;Kankaanp‰‰;1010;19630603;1963;06;03;3255000;6875000;11.3;17.6;7.3;0;10042;10.37
;;;Kankaanp‰‰;1010;19630604;1963;06;04;3255000;6875000;15.2;21.8;7.3;0;24935;10.31
;;;Kankaanp‰‰;1010;19630605;1963;06;05;3255000;6875000;14.8;22.5;6.6;0;27084;8.86
;;;Kankaanp‰‰;1010;19630606;1963;06;06;3255000;6875000;14.4;19.9;7.9;0;28752;8.96
;;;Kankaanp‰‰;1010;19630607;1963;06;07;3255000;6875000;13.5;19.7;6;0;23027;8.92
;;;Kankaanp‰‰;1010;19630608;1963;06;08;3255000;6875000;13.3;19.9;6.1;0;28751;7.97
;;;Kankaanp‰‰;1010;19630609;1963;06;09;3255000;6875000;12.4;19.7;3.3;0;23777;7.08
;;;Kankaanp‰‰;1010;19630610;1963;06;10;3255000;6875000;15.4;22.8;6.2;0;26224;9.37
;;;Kankaanp‰‰;1010;19630611;1963;06;11;3255000;6875000;13.7;20.4;6.6;2;17723;8.63
;;;Kankaanp‰‰;1010;19630612;1963;06;12;3255000;6875000;11.1;15.9;9.4;7;10932;10.7
;;;Kankaanp‰‰;1010;19630613;1963;06;13;3255000;6875000;8.6;13.1;4.4;0;19412;6.48
;;;Kankaanp‰‰;1010;19630614;1963;06;14;3255000;6875000;8.1;12.2;3.3;0;18736;6.58
;;;Kankaanp‰‰;1010;19630615;1963;06;15;3255000;6875000;8.2;11.5;3.8;0;14606;6.81
;;;Kankaanp‰‰;1010;19630616;1963;06;16;3255000;6875000;8.7;13.1;0.7;0;16940;7
;;;Kankaanp‰‰;1010;19630617;1963;06;17;3255000;6875000;11.9;19.1;3.3;0;23361;8.12
;;;Kankaanp‰‰;1010;19630618;1963;06;18;3255000;6875000;11.6;16.4;8.3;4;9662;10.63
;;;Kankaanp‰‰;1010;19630619;1963;06;19;3255000;6875000;15.4;20.8;10;1;10099;13.17
;;;Kankaanp‰‰;1010;19630620;1963;06;20;3255000;6875000;16;23.2;11.8;8;13826;13.19
;;;Kankaanp‰‰;1010;19630621;1963;06;21;3255000;6875000;12.9;16.2;10.4;0;10056;13.1
;;;Kankaanp‰‰;1010;19630622;1963;06;22;3255000;6875000;11;16.5;4;0;22188;7.77
;;;Kankaanp‰‰;1010;19630623;1963;06;23;3255000;6875000;12.6;18.6;5.4;3;15966;9.22
;;;Kankaanp‰‰;1010;19630624;1963;06;24;3255000;6875000;13.2;17;10.1;0;15864;12.68
;;;Kankaanp‰‰;1010;19630625;1963;06;25;3255000;6875000;12.5;17.6;5.6;2;16601;11.87
;;;Kankaanp‰‰;1010;19630626;1963;06;26;3255000;6875000;16.4;21.9;8.8;3;19164;10.9
;;;Kankaanp‰‰;1010;19630627;1963;06;27;3255000;6875000;15;19.4;13;0;11355;13.68
;;;Kankaanp‰‰;1010;19630628;1963;06;28;3255000;6875000;14.8;21.3;9.3;0;13950;12.17
;;;Kankaanp‰‰;1010;19630629;1963;06;29;3255000;6875000;16.3;20.9;9.8;0;15265;13.53
;;;Kankaanp‰‰;1010;19630630;1963;06;30;3255000;6875000;17.6;23;11;0;23468;12.92
;;;Kankaanp‰‰;1010;19630701;1963;07;01;3255000;6875000;15.3;21.1;9.1;0;28483;8.56
;;;Kankaanp‰‰;1010;19630702;1963;07;02;3255000;6875000;15.4;22.2;4.8;0;27759;9.75
;;;Kankaanp‰‰;1010;19630703;1963;07;03;3255000;6875000;15.2;20.7;10.1;0;26280;9.97
;;;Kankaanp‰‰;1010;19630704;1963;07;04;3255000;6875000;16.1;23;6.5;0;26828;10.67
;;;Kankaanp‰‰;1010;19630705;1963;07;05;3255000;6875000;16.5;22.8;9.8;0;23964;10.11
;;;Kankaanp‰‰;1010;19630706;1963;07;06;3255000;6875000;15.4;22.4;8.3;0;18945;11.26
;;;Kankaanp‰‰;1010;19630707;1963;07;07;3255000;6875000;14.9;20.8;7.1;12;17373;10.18
;;;Kankaanp‰‰;1010;19630708;1963;07;08;3255000;6875000;12.3;17.7;10.7;1;9065;12.71
;;;Kankaanp‰‰;1010;19630709;1963;07;09;3255000;6875000;13.6;20;7.8;5;19349;11.36
;;;Kankaanp‰‰;1010;19630710;1963;07;10;3255000;6875000;13.8;17.5;9.8;18;13230;13.65
;;;Kankaanp‰‰;1010;19630711;1963;07;11;3255000;6875000;14.5;18.9;11.6;2;14350;13.92
;;;Kankaanp‰‰;1010;19630712;1963;07;12;3255000;6875000;13.8;17.5;11;1;12846;12.79
;;;Kankaanp‰‰;1010;19630713;1963;07;13;3255000;6875000;13.5;16.9;10.9;0;15279;11.79
;;;Kankaanp‰‰;1010;19630714;1963;07;14;3255000;6875000;14;19.9;7.9;2;15584;12.21
;;;Kankaanp‰‰;1010;19630715;1963;07;15;3255000;6875000;15.7;20.8;12.2;0;13351;14.57
;;;Kankaanp‰‰;1010;19630716;1963;07;16;3255000;6875000;16.2;21.3;12.1;3;11507;15.01
;;;Kankaanp‰‰;1010;19630717;1963;07;17;3255000;6875000;16;21;13.8;0;12047;14.6
;;;Kankaanp‰‰;1010;19630718;1963;07;18;3255000;6875000;15.6;19.6;11.8;0;15981;12.69
;;;Kankaanp‰‰;1010;19630719;1963;07;19;3255000;6875000;16.5;22.3;10.5;0;24528;12.5
;;;Kankaanp‰‰;1010;19630720;1963;07;20;3255000;6875000;14.7;20.6;9;3;10608;14.05
;;;Kankaanp‰‰;1010;19630721;1963;07;21;3255000;6875000;10.9;14.9;8.9;1;9346;11.23
;;;Kankaanp‰‰;1010;19630722;1963;07;22;3255000;6875000;12.9;17.5;8.4;0;25454;9.37
;;;Kankaanp‰‰;1010;19630723;1963;07;23;3255000;6875000;17;24.5;9.3;0;21412;12.46
;;;Kankaanp‰‰;1010;19630724;1963;07;24;3255000;6875000;18.5;26.2;10.6;0;18524;13.07
;;;Kankaanp‰‰;1010;19630725;1963;07;25;3255000;6875000;20.3;25.6;14.6;0;10551;16.09
;;;Kankaanp‰‰;1010;19630726;1963;07;26;3255000;6875000;16.7;21.8;14.8;0;16246;12.43
;;;Kankaanp‰‰;1010;19630727;1963;07;27;3255000;6875000;13.8;18.6;8.4;0;18978;10.62
;;;Kankaanp‰‰;1010;19630728;1963;07;28;3255000;6875000;15.2;21.7;6.7;0;23562;9.98
;;;Kankaanp‰‰;1010;19630729;1963;07;29;3255000;6875000;17.6;23.6;9.9;0;16889;9.97
;;;Kankaanp‰‰;1010;19630730;1963;07;30;3255000;6875000;20.2;26.7;11.8;0;21423;12.9
;;;Kankaanp‰‰;1010;19630731;1963;07;31;3255000;6875000;22.2;28.2;15.6;0;11940;17.62
;;;Kankaanp‰‰;1010;19630801;1963;08;01;3255000;6875000;24.1;31.4;16.2;0;22112;16.24
;;;Kankaanp‰‰;1010;19630802;1963;08;02;3255000;6875000;22.8;30;14.8;0;14201;17.42
;;;Kankaanp‰‰;1010;19630803;1963;08;03;3255000;6875000;18.9;24.2;16.2;0;19181;15.8
;;;Kankaanp‰‰;1010;19630804;1963;08;04;3255000;6875000;16.9;23.9;12.3;1;12564;16.45
;;;Kankaanp‰‰;1010;19630805;1963;08;05;3255000;6875000;15.2;20;9.8;0;22658;10.91
;;;Kankaanp‰‰;1010;19630806;1963;08;06;3255000;6875000;15;21.6;7;0;15302;10.46
;;;Kankaanp‰‰;1010;19630807;1963;08;07;3255000;6875000;14;18.8;10.1;0;7659;13.43
;;;Kankaanp‰‰;1010;19630808;1963;08;08;3255000;6875000;18.1;23.4;13.4;0;11066;14.49
;;;Kankaanp‰‰;1010;19630809;1963;08;09;3255000;6875000;16.1;22.1;10.9;5;11009;14.6
;;;Kankaanp‰‰;1010;19630810;1963;08;10;3255000;6875000;16.4;20.3;14.2;8;13820;14.99
;;;Kankaanp‰‰;1010;19630811;1963;08;11;3255000;6875000;13.7;18;10.8;3;10151;13.83
;;;Kankaanp‰‰;1010;19630812;1963;08;12;3255000;6875000;14.6;20.3;8.7;0;8242;13.05
;;;Kankaanp‰‰;1010;19630813;1963;08;13;3255000;6875000;14.9;20.7;10.7;0;11864;13.57
;;;Kankaanp‰‰;1010;19630814;1963;08;14;3255000;6875000;13.8;17.3;9.7;0;12625;11.07
;;;Kankaanp‰‰;1010;19630815;1963;08;15;3255000;6875000;14.9;20.2;10.1;0;14816;10.7
;;;Kankaanp‰‰;1010;19630816;1963;08;16;3255000;6875000;14.5;21.6;7.1;0;15650;10.67
;;;Kankaanp‰‰;1010;19630817;1963;08;17;3255000;6875000;15.3;22.3;8.4;0;14459;11.39
;;;Kankaanp‰‰;1010;19630818;1963;08;18;3255000;6875000;15.5;22;7.9;0;16967;10.92
;;;Kankaanp‰‰;1010;19630819;1963;08;19;3255000;6875000;14.8;21.4;8.6;13;7236;11.66
;;;Kankaanp‰‰;1010;19630820;1963;08;20;3255000;6875000;13.9;17.7;12.4;10;4996;14.93
;;;Kankaanp‰‰;1010;19630821;1963;08;21;3255000;6875000;13.7;18.5;10.2;5;5994;14.09
;;;Kankaanp‰‰;1010;19630822;1963;08;22;3255000;6875000;14.8;19.1;12.3;3;8866;13.91
;;;Kankaanp‰‰;1010;19630823;1963;08;23;3255000;6875000;12.4;16.4;9.6;27;7169;14.16
;;;Kankaanp‰‰;1010;19630824;1963;08;24;3255000;6875000;12.9;17.1;10.9;10;6783;13.29
;;;Kankaanp‰‰;1010;19630825;1963;08;25;3255000;6875000;14;19.5;10.8;1;8158;13.68
;;;Kankaanp‰‰;1010;19630826;1963;08;26;3255000;6875000;13.6;18.6;8.8;3;11731;13.58
;;;Kankaanp‰‰;1010;19630827;1963;08;27;3255000;6875000;14.2;18.1;11.8;1;8921;13.97
;;;Kankaanp‰‰;1010;19630828;1963;08;28;3255000;6875000;14.8;18.7;11.7;0;12298;13.61
;;;Kankaanp‰‰;1010;19630829;1963;08;29;3255000;6875000;13.8;18.2;10.4;9;6706;13.38
;;;Kankaanp‰‰;1010;19630830;1963;08;30;3255000;6875000;11.8;15.2;10.3;0;5712;12.95
;;;Kankaanp‰‰;1010;19630831;1963;08;31;3255000;6875000;12.2;16;9.5;22;4788;14.13
;;;Kankaanp‰‰;1010;19630901;1963;09;01;3255000;6875000;17.4;21;14.6;0;5246;17.65
;;;Kankaanp‰‰;1010;19630902;1963;09;02;3255000;6875000;17.5;21.6;14.7;0;5649;17.2
;;;Kankaanp‰‰;1010;19630903;1963;09;03;3255000;6875000;19.9;26.6;14.8;4;12475;17.19
;;;Kankaanp‰‰;1010;19630904;1963;09;04;3255000;6875000;15.8;20.8;13.8;0;5970;16.27
;;;Kankaanp‰‰;1010;19630905;1963;09;05;3255000;6875000;12.7;17.2;9.5;2;4109;13.63
;;;Kankaanp‰‰;1010;19630906;1963;09;06;3255000;6875000;12.2;15.3;8.1;17;4497;13.45
;;;Kankaanp‰‰;1010;19630907;1963;09;07;3255000;6875000;12.5;14.4;11.1;17;4526;14.32
;;;Kankaanp‰‰;1010;19630908;1963;09;08;3255000;6875000;13;17.4;10.7;0;10614;12.87
;;;Kankaanp‰‰;1010;19630909;1963;09;09;3255000;6875000;11.9;17.5;7.3;0;8192;11.73
;;;Kankaanp‰‰;1010;19630910;1963;09;10;3255000;6875000;12.2;15.4;8.1;7;4057;12.78
;;;Kankaanp‰‰;1010;19630911;1963;09;11;3255000;6875000;12.2;16.3;9.9;0;10436;12.16
;;;Kankaanp‰‰;1010;19630912;1963;09;12;3255000;6875000;9.7;15.4;3.3;0;6216;10.33
;;;Kankaanp‰‰;1010;19630913;1963;09;13;3255000;6875000;9.2;14.3;4;0;9530;9.32
;;;Kankaanp‰‰;1010;19630914;1963;09;14;3255000;6875000;11.4;13.9;6.8;1;4264;11.06
;;;Kankaanp‰‰;1010;19630915;1963;09;15;3255000;6875000;10.3;13.3;6.3;0;7908;8.83
;;;Kankaanp‰‰;1010;19630916;1963;09;16;3255000;6875000;11;16.9;7;0;6931;10.99
;;;Kankaanp‰‰;1010;19630917;1963;09;17;3255000;6875000;10.7;15.1;7.8;0;11875;8.93
;;;Kankaanp‰‰;1010;19630918;1963;09;18;3255000;6875000;11.1;13.4;8.6;0;3946;11.28
;;;Kankaanp‰‰;1010;19630919;1963;09;19;3255000;6875000;7.7;12.1;4.1;0;9874;7.49
;;;Kankaanp‰‰;1010;19630920;1963;09;20;3255000;6875000;7.2;14;0.6;0;11297;7.58
;;;Kankaanp‰‰;1010;19630921;1963;09;21;3255000;6875000;9.1;14.6;4.3;0;10532;9.62
;;;Kankaanp‰‰;1010;19630922;1963;09;22;3255000;6875000;10.8;16.2;6.2;0;9814;10.68
;;;Kankaanp‰‰;1010;19630923;1963;09;23;3255000;6875000;11.8;18.2;7.8;0;6801;12.54
;;;Kankaanp‰‰;1010;19630924;1963;09;24;3255000;6875000;11.3;13.2;9;0;3187;11.92
;;;Kankaanp‰‰;1010;19630925;1963;09;25;3255000;6875000;13.9;18.9;10.3;0;6905;12.97
;;;Kankaanp‰‰;1010;19630926;1963;09;26;3255000;6875000;10.6;14.6;8.5;8;3354;11.27
;;;Kankaanp‰‰;1010;19630927;1963;09;27;3255000;6875000;9.3;11.6;7.6;1;4961;9.9
;;;Kankaanp‰‰;1010;19630928;1963;09;28;3255000;6875000;6.9;8.9;4.2;2;2984;9.3
;;;Kankaanp‰‰;1010;19630929;1963;09;29;3255000;6875000;6.3;10.7;2.1;0;5209;7.94
;;;Kankaanp‰‰;1010;19630930;1963;09;30;3255000;6875000;6;8.5;2.8;4;3981;8.92
;;;Kankaanp‰‰;1010;19631001;1963;10;01;3255000;6875000;5.4;7;4.5;1;2669;8.77
;;;Kankaanp‰‰;1010;19631002;1963;10;02;3255000;6875000;5.7;8.8;3.5;0;4814;8.38
;;;Kankaanp‰‰;1010;19631003;1963;10;03;3255000;6875000;4.6;7.6;0.5;14;3328;8.27
;;;Kankaanp‰‰;1010;19631004;1963;10;04;3255000;6875000;6.9;9.8;4.8;4;2395;9.2
;;;Kankaanp‰‰;1010;19631005;1963;10;05;3255000;6875000;5.9;9.6;2.3;2;2972;8.84
;;;Kankaanp‰‰;1010;19631006;1963;10;06;3255000;6875000;6.9;10.3;3.2;0;3698;9.34
;;;Kankaanp‰‰;1010;19631007;1963;10;07;3255000;6875000;5;8.2;1;0;4442;8.21
;;;Kankaanp‰‰;1010;19631008;1963;10;08;3255000;6875000;6.2;10.9;2.3;0;4957;8.02
;;;Kankaanp‰‰;1010;19631009;1963;10;09;3255000;6875000;7.7;9.5;3;6;2251;9.95
;;;Kankaanp‰‰;1010;19631010;1963;10;10;3255000;6875000;6.8;9.6;3.8;4;3745;8.98
;;;Kankaanp‰‰;1010;19631011;1963;10;11;3255000;6875000;4.8;8.1;1.8;11;4409;7.47
;;;Kankaanp‰‰;1010;19631012;1963;10;12;3255000;6875000;3.3;4.8;1.9;4;2334;7.48
;;;Kankaanp‰‰;1010;19631013;1963;10;13;3255000;6875000;3.5;8.2;-0.8;4;4156;7.19
;;;Kankaanp‰‰;1010;19631014;1963;10;14;3255000;6875000;2.8;4.5;1.5;0;2726;6.63
;;;Kankaanp‰‰;1010;19631015;1963;10;15;3255000;6875000;1.6;5.6;-0.4;0;2720;5.56
;;;Kankaanp‰‰;1010;19631016;1963;10;16;3255000;6875000;2.2;5.1;-2.5;1;3319;6.14
;;;Kankaanp‰‰;1010;19631017;1963;10;17;3255000;6875000;5.5;9.1;3;0;4587;8.25
;;;Kankaanp‰‰;1010;19631018;1963;10;18;3255000;6875000;3.5;7;-0.7;1;3232;7.46
;;;Kankaanp‰‰;1010;19631019;1963;10;19;3255000;6875000;5.7;7.5;4.2;0;2409;8.58
;;;Kankaanp‰‰;1010;19631020;1963;10;20;3255000;6875000;3.8;7.4;-2;0;1982;7.52
;;;Kankaanp‰‰;1010;19631021;1963;10;21;3255000;6875000;8.2;9;6.7;0;1614;10.32
;;;Kankaanp‰‰;1010;19631022;1963;10;22;3255000;6875000;8.1;9.3;7.2;3;1622;10.34
;;;Kankaanp‰‰;1010;19631023;1963;10;23;3255000;6875000;4.7;9.3;0.2;0;3605;7.51
;;;Kankaanp‰‰;1010;19631024;1963;10;24;3255000;6875000;6.7;8.4;3.9;0;2069;9.06
;;;Kankaanp‰‰;1010;19631025;1963;10;25;3255000;6875000;6.6;11.2;3.6;0;1983;8.81
;;;Kankaanp‰‰;1010;19631026;1963;10;26;3255000;6875000;5;8.4;1.4;0;2087;7.77
;;;Kankaanp‰‰;1010;19631027;1963;10;27;3255000;6875000;4.4;8.4;1.4;0;2251;6.41
;;;Kankaanp‰‰;1010;19631028;1963;10;28;3255000;6875000;5;8.4;0;0;1395;8.15
;;;Kankaanp‰‰;1010;19631029;1963;10;29;3255000;6875000;2.3;7;-2.3;0;3172;5.82
;;;Kankaanp‰‰;1010;19631030;1963;10;30;3255000;6875000;-1.1;1.7;-6;2;1767;5.19
;;;Kankaanp‰‰;1010;19631031;1963;10;31;3255000;6875000;3.3;5.2;1.3;0;1344;7.3
;;;Kankaanp‰‰;1010;19631101;1963;11;01;3255000;6875000;2.6;5;-0.6;0;1631;6.47
;;;Kankaanp‰‰;1010;19631102;1963;11;02;3255000;6875000;2.8;3.8;1.4;0;1240;6.56
;;;Kankaanp‰‰;1010;19631103;1963;11;03;3255000;6875000;1.8;2.3;1.2;0;1204;6.66
;;;Kankaanp‰‰;1010;19631104;1963;11;04;3255000;6875000;0.2;2;-2.2;0;1252;5.72
;;;Kankaanp‰‰;1010;19631105;1963;11;05;3255000;6875000;1.9;3.2;-0.2;0;1161;6.4
;;;Kankaanp‰‰;1010;19631106;1963;11;06;3255000;6875000;3.4;4.6;2.2;0;1371;7.12
;;;Kankaanp‰‰;1010;19631107;1963;11;07;3255000;6875000;1.1;2.9;-0.3;3;1108;6.15
;;;Kankaanp‰‰;1010;19631108;1963;11;08;3255000;6875000;4.5;6.5;0.8;10;1071;8.47
;;;Kankaanp‰‰;1010;19631109;1963;11;09;3255000;6875000;2.9;5.7;0.3;0;1032;7.44
;;;Kankaanp‰‰;1010;19631110;1963;11;10;3255000;6875000;-0.7;1.3;-1.6;4;1017;5.39
;;;Kankaanp‰‰;1010;19631111;1963;11;11;3255000;6875000;-3;-0.2;-4.8;0;1385;4.4
;;;Kankaanp‰‰;1010;19631112;1963;11;12;3255000;6875000;-4.9;-3.2;-7.4;0;1081;3.87
;;;Kankaanp‰‰;1010;19631113;1963;11;13;3255000;6875000;-3.2;-2.6;-5.1;2;1100;4.23
;;;Kankaanp‰‰;1010;19631114;1963;11;14;3255000;6875000;1.6;3.3;-2.8;1;923;6.69
;;;Kankaanp‰‰;1010;19631115;1963;11;15;3255000;6875000;2;3.1;1.2;2;874;6.89
;;;Kankaanp‰‰;1010;19631116;1963;11;16;3255000;6875000;1;2.4;0.1;3;844;6.58
;;;Kankaanp‰‰;1010;19631117;1963;11;17;3255000;6875000;0.2;1;-0.6;6;840;5.96
;;;Kankaanp‰‰;1010;19631118;1963;11;18;3255000;6875000;-1.1;0.6;-3.6;0;1229;5.13
;;;Kankaanp‰‰;1010;19631119;1963;11;19;3255000;6875000;0.6;3.3;-2.8;3;773;6.22
;;;Kankaanp‰‰;1010;19631120;1963;11;20;3255000;6875000;-0.9;3;-2.8;0;739;4.58
;;;Kankaanp‰‰;1010;19631121;1963;11;21;3255000;6875000;-3.5;-1;-4.8;0;943;3.87
;;;Kankaanp‰‰;1010;19631122;1963;11;22;3255000;6875000;-4.5;-1.8;-7;0;1253;3.67
;;;Kankaanp‰‰;1010;19631123;1963;11;23;3255000;6875000;-8;-4.9;-10.1;0;1184;3.1
;;;Kankaanp‰‰;1010;19631124;1963;11;24;3255000;6875000;-10;-7.3;-12.8;0;1160;2.46
;;;Kankaanp‰‰;1010;19631125;1963;11;25;3255000;6875000;-8.6;-5.1;-13.2;0;949;2.96
;;;Kankaanp‰‰;1010;19631126;1963;11;26;3255000;6875000;-7.5;-6.5;-9.7;0;1021;3.27
;;;Kankaanp‰‰;1010;19631127;1963;11;27;3255000;6875000;-4.4;-2.5;-8.4;0;605;4.27
;;;Kankaanp‰‰;1010;19631128;1963;11;28;3255000;6875000;-1.4;-0.4;-3.4;1;576;5.41
;;;Kankaanp‰‰;1010;19631129;1963;11;29;3255000;6875000;1.3;2.2;-0.9;0;562;6.79
;;;Kankaanp‰‰;1010;19631130;1963;11;30;3255000;6875000;-0.9;1.6;-2.4;0;541;5.73
;;;Kankaanp‰‰;1010;19631201;1963;12;01;3255000;6875000;-1.9;-1.2;-2.9;0;518;5.18
;;;Kankaanp‰‰;1010;19631202;1963;12;02;3255000;6875000;-2.5;-1.4;-4.1;0;517;4.9
;;;Kankaanp‰‰;1010;19631203;1963;12;03;3255000;6875000;0.1;2.2;-4.1;0;505;6.03
;;;Kankaanp‰‰;1010;19631204;1963;12;04;3255000;6875000;-3;1.3;-5.5;0;661;4.69
;;;Kankaanp‰‰;1010;19631205;1963;12;05;3255000;6875000;-1.4;0.1;-4.2;0;463;5.35
;;;Kankaanp‰‰;1010;19631206;1963;12;06;3255000;6875000;-1.2;1.1;-4.9;0;464;5.54
;;;Kankaanp‰‰;1010;19631207;1963;12;07;3255000;6875000;-2.2;1.7;-4.2;0;684;4.01
;;;Kankaanp‰‰;1010;19631208;1963;12;08;3255000;6875000;-4.4;-2.6;-6;0;685;3.47
;;;Kankaanp‰‰;1010;19631209;1963;12;09;3255000;6875000;-7.3;-3.6;-10.2;0;460;3.25
;;;Kankaanp‰‰;1010;19631210;1963;12;10;3255000;6875000;-5.6;-2.1;-10.6;5;410;3.92
;;;Kankaanp‰‰;1010;19631211;1963;12;11;3255000;6875000;-3.1;-1;-4.8;4;405;4.72
;;;Kankaanp‰‰;1010;19631212;1963;12;12;3255000;6875000;-13.7;-4.8;-17.7;0;617;1.94
;;;Kankaanp‰‰;1010;19631213;1963;12;13;3255000;6875000;-4.9;0.3;-18.8;0;440;4.38
;;;Kankaanp‰‰;1010;19631214;1963;12;14;3255000;6875000;-2.4;2.6;-5.9;0;525;4.98
;;;Kankaanp‰‰;1010;19631215;1963;12;15;3255000;6875000;-7.7;-2.5;-13.5;2;490;3.26
;;;Kankaanp‰‰;1010;19631216;1963;12;16;3255000;6875000;-4.1;1;-6.9;0;418;4.26
;;;Kankaanp‰‰;1010;19631217;1963;12;17;3255000;6875000;-15.1;-6.3;-19.4;0;475;1.64
;;;Kankaanp‰‰;1010;19631218;1963;12;18;3255000;6875000;-14.5;-11.5;-19.3;1;434;1.8
;;;Kankaanp‰‰;1010;19631219;1963;12;19;3255000;6875000;-7.5;-4.8;-12.2;0;374;3.11
;;;Kankaanp‰‰;1010;19631220;1963;12;20;3255000;6875000;-10;-7.6;-12.1;0;378;2.61
;;;Kankaanp‰‰;1010;19631221;1963;12;21;3255000;6875000;-12.4;-8.8;-15.7;0;410;2.21
