OmaTunniste;OmaIta;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;;
;;;Toholampi;2077;19610914;1961;9;14;3365000;7085000;5.5;10.9;-0.9;0;6537;7.16;;
;;;Toholampi;2077;19610915;1961;9;15;3365000;7085000;8.7;12.2;4.5;0;4839;10.36;;
;;;Toholampi;2077;19610916;1961;9;16;3365000;7085000;10.5;13;9.2;3;4689;11.33;;
;;;Toholampi;2077;19610917;1961;9;17;3365000;7085000;10.4;16.5;4.9;0;3724;11.5;;
;;;Toholampi;2077;19610918;1961;9;18;3365000;7085000;11.8;15.1;9.6;0;6804;9.78;;
;;;Toholampi;2077;19610919;1961;9;19;3365000;7085000;9.4;12.7;7.1;0;7359;8.73;;
;;;Toholampi;2077;19610920;1961;9;20;3365000;7085000;6.6;13.6;-0.3;0;9224;7.33;;
;;;Toholampi;2077;19610921;1961;9;21;3365000;7085000;8.6;14.4;2.8;0;6209;9.19;;
;;;Toholampi;2077;19610922;1961;9;22;3365000;7085000;10.2;13.6;5.9;0;5678;9.87;;
;;;Toholampi;2077;19610923;1961;9;23;3365000;7085000;9.5;17.1;4.5;0;6348;9.75;;
;;;Toholampi;2077;19610924;1961;9;24;3365000;7085000;9.2;15;3.3;0;6784;9.37;;
;;;Toholampi;2077;19610925;1961;9;25;3365000;7085000;10.4;11.9;9.3;0;2443;10.18;;
;;;Toholampi;2077;19610926;1961;9;26;3365000;7085000;7.8;12.1;4.1;0;6728;8.73;;
;;;Toholampi;2077;19610927;1961;9;27;3365000;7085000;6.5;13.8;0.3;0;8267;7.71;;
;;;Toholampi;2077;19610928;1961;9;28;3365000;7085000;7.1;13.2;1.2;0;9199;7.33;;
;;;Toholampi;2077;19610929;1961;9;29;3365000;7085000;7.9;11.5;3.7;0;3437;9.37;;
;;;Toholampi;2077;19610930;1961;9;30;3365000;7085000;10.5;14.2;6.5;0;5733;10.09;;
;;;Toholampi;2077;19611001;1961;10;1;3365000;7085000;10.6;14;8.4;0;6606;10.18;;
;;;Toholampi;2077;19611002;1961;10;2;3365000;7085000;10.5;13.3;6.4;0;5071;11.06;;
;;;Toholampi;2077;19611003;1961;10;3;3365000;7085000;9;11.2;5.6;0;4097;10.45;;
;;;Toholampi;2077;19611004;1961;10;4;3365000;7085000;8.8;13.1;4.1;0;4552;9.37;;
;;;Toholampi;2077;19611005;1961;10;5;3365000;7085000;9;10.5;7.6;0;2291;9.57;;
;;;Toholampi;2077;19611006;1961;10;6;3365000;7085000;8.6;11.8;6.5;0;2439;9.39;;
;;;Toholampi;2077;19611007;1961;10;7;3365000;7085000;7.1;10.7;5.1;0;4305;8.79;;
;;;Toholampi;2077;19611008;1961;10;8;3365000;7085000;5.8;9.9;2.2;0;2738;8.64;;
;;;Toholampi;2077;19611009;1961;10;9;3365000;7085000;6.9;10.8;0.8;0;6288;7.85;;
;;;Toholampi;2077;19611010;1961;10;10;3365000;7085000;10.3;11.3;6.5;5;2772;11.62;;
;;;Toholampi;2077;19611011;1961;10;11;3365000;7085000;11.9;13.5;10.4;2;2707;12.9;;
;;;Toholampi;2077;19611012;1961;10;12;3365000;7085000;10.3;12.9;7.9;0;3768;10.2;;
;;;Toholampi;2077;19611013;1961;10;13;3365000;7085000;8;10.9;6.5;0;4505;8.23;;
;;;Toholampi;2077;19611014;1961;10;14;3365000;7085000;6.9;9.1;5.2;7;3563;7.71;;
;;;Toholampi;2077;19611015;1961;10;15;3365000;7085000;6.7;9.4;5.3;2;3127;9.04;;
;;;Toholampi;2077;19611016;1961;10;16;3365000;7085000;5.5;7.1;3.7;0;1181;8.02;;
;;;Toholampi;2077;19611017;1961;10;17;3365000;7085000;7.7;9.6;4.3;6;1972;10.07;;
;;;Toholampi;2077;19611018;1961;10;18;3365000;7085000;8.6;9.5;6.9;3;1658;10.27;;
;;;Toholampi;2077;19611019;1961;10;19;3365000;7085000;8.5;9.3;7.6;2;1777;10.02;;
;;;Toholampi;2077;19611020;1961;10;20;3365000;7085000;8.2;8.9;7.4;0;1323;9.61;;
;;;Toholampi;2077;19611021;1961;10;21;3365000;7085000;8;8.8;7.3;0;1342;9.81;;
;;;Toholampi;2077;19611022;1961;10;22;3365000;7085000;7.1;8.6;6.6;0;1194;9.25;;
;;;Toholampi;2077;19611023;1961;10;23;3365000;7085000;5.4;8.1;3.8;0;1427;8.43;;
;;;Toholampi;2077;19611024;1961;10;24;3365000;7085000;4.3;5.4;1.3;0;1619;6.95;;
;;;Toholampi;2077;19611025;1961;10;25;3365000;7085000;6.5;8.2;4;9;1725;9.09;;
;;;Toholampi;2077;19611026;1961;10;26;3365000;7085000;7.3;9;6;0;2181;8.96;;
;;;Toholampi;2077;19611027;1961;10;27;3365000;7085000;8.1;8.9;5.6;7;1481;9.44;;
;;;Toholampi;2077;19611028;1961;10;28;3365000;7085000;9;10.4;7.9;0;1508;10.14;;
;;;Toholampi;2077;19611029;1961;10;29;3365000;7085000;8.5;10.1;7.1;0;1254;9.62;;
;;;Toholampi;2077;19611030;1961;10;30;3365000;7085000;6.8;8.4;5.7;0;1617;9.07;;
;;;Toholampi;2077;19611031;1961;10;31;3365000;7085000;3.8;6.4;1.9;0;1800;7.26;;
;;;Toholampi;2077;19611101;1961;11;1;3365000;7085000;1.5;3;0.2;0;1093;6.62;;
;;;Toholampi;2077;19611102;1961;11;2;3365000;7085000;3.1;4.1;0.4;5;1263;6.76;;
;;;Toholampi;2077;19611103;1961;11;3;3365000;7085000;6.3;8.5;3;4;1354;9.23;;
;;;Toholampi;2077;19611104;1961;11;4;3365000;7085000;5.5;7.1;4.8;3;1491;8.64;;
;;;Toholampi;2077;19611105;1961;11;5;3365000;7085000;3.4;5.1;1.4;0;1034;7.21;;
;;;Toholampi;2077;19611106;1961;11;6;3365000;7085000;3.3;5.5;1.2;0;1473;6.86;;
;;;Toholampi;2077;19611107;1961;11;7;3365000;7085000;2.9;6.2;1.1;0;1378;6.82;;
;;;Toholampi;2077;19611108;1961;11;8;3365000;7085000;1.9;2.7;-0.3;0;907;6.26;;
;;;Toholampi;2077;19611109;1961;11;9;3365000;7085000;2.2;3.5;0.5;0;854;6.41;;
;;;Toholampi;2077;19611110;1961;11;10;3365000;7085000;0.7;3;0.4;0;864;5.33;;
;;;Toholampi;2077;19611111;1961;11;11;3365000;7085000;-3.1;0.9;-4.9;0;830;3.68;;
;;;Toholampi;2077;19611112;1961;11;12;3365000;7085000;-4.1;-3.1;-4.8;0;841;3.35;;
;;;Toholampi;2077;19611113;1961;11;13;3365000;7085000;-3.7;-3.6;-5.6;1;709;3.51;;
;;;Toholampi;2077;19611114;1961;11;14;3365000;7085000;-0.7;1.3;-4.7;7;785;5.03;;
;;;Toholampi;2077;19611115;1961;11;15;3365000;7085000;2.7;5.7;-3.8;0;925;6.75;;
;;;Toholampi;2077;19611116;1961;11;16;3365000;7085000;2.5;4.5;1;2;942;5.93;;
;;;Toholampi;2077;19611117;1961;11;17;3365000;7085000;-0.3;3.5;-2.8;0;843;4.57;;
;;;Toholampi;2077;19611118;1961;11;18;3365000;7085000;-3.3;-1.2;-6.5;0;579;4.02;;
;;;Toholampi;2077;19611119;1961;11;19;3365000;7085000;-5.3;-3.1;-10.5;0;969;3.12;;
;;;Toholampi;2077;19611120;1961;11;20;3365000;7085000;0.6;4.2;-9.9;0;542;5.96;;
;;;Toholampi;2077;19611121;1961;11;21;3365000;7085000;4.9;5.4;3;0;533;7.08;;
;;;Toholampi;2077;19611122;1961;11;22;3365000;7085000;3.4;7.8;0.1;0;560;6.73;;
;;;Toholampi;2077;19611123;1961;11;23;3365000;7085000;0.6;1.6;-2.1;0;423;5.7;;
;;;Toholampi;2077;19611124;1961;11;24;3365000;7085000;2;3.3;0.2;1;430;6.46;;
;;;Toholampi;2077;19611125;1961;11;25;3365000;7085000;2.9;4.3;1.2;2;389;6.78;;
;;;Toholampi;2077;19611126;1961;11;26;3365000;7085000;1.9;3.9;0.7;3;379;6.65;;
;;;Toholampi;2077;19611127;1961;11;27;3365000;7085000;-1.3;1.6;-2.4;0;377;4.93;;
;;;Toholampi;2077;19611128;1961;11;28;3365000;7085000;-2.5;-1.3;-3.2;0;375;4.6;;
;;;Toholampi;2077;19611129;1961;11;29;3365000;7085000;-3.2;-1.8;-5.2;0;360;4.04;;
;;;Toholampi;2077;19611130;1961;11;30;3365000;7085000;-1.8;-0.5;-3.6;3;311;4.93;;
;;;Toholampi;2077;19611201;1961;12;1;3365000;7085000;-1.9;-0.5;-2.7;1;289;5.17;;
;;;Toholampi;2077;19611202;1961;12;2;3365000;7085000;-4.2;-2;-5.3;0;272;3.76;;
;;;Toholampi;2077;19611203;1961;12;3;3365000;7085000;-8.3;-3.9;-12.9;0;295;2.57;;
;;;Toholampi;2077;19611204;1961;12;4;3365000;7085000;-9.3;-8.2;-12;0;249;2.81;;
;;;Toholampi;2077;19611205;1961;12;5;3365000;7085000;-6.9;-6.7;-10.2;3;231;2.78;;
;;;Toholampi;2077;19611206;1961;12;6;3365000;7085000;-1.3;1.8;-7.2;3;279;5.45;;
;;;Toholampi;2077;19611207;1961;12;7;3365000;7085000;-2;0;-3.7;0;215;4.97;;
;;;Toholampi;2077;19611208;1961;12;8;3365000;7085000;-4.9;-2.5;-8.1;0;263;3.9;;
;;;Toholampi;2077;19611209;1961;12;9;3365000;7085000;-5.6;-4.2;-8.2;0;187;4.01;;
;;;Toholampi;2077;19611210;1961;12;10;3365000;7085000;-6.2;-4.4;-7.1;1;188;3.69;;
;;;Toholampi;2077;19611211;1961;12;11;3365000;7085000;-7.6;-5.6;-9.6;0;192;3.01;;
;;;Toholampi;2077;19611212;1961;12;12;3365000;7085000;-13.7;-6.8;-16.9;0;184;2.01;;
;;;Toholampi;2077;19611213;1961;12;13;3365000;7085000;-21.5;-16.4;-24.5;0;232;0.67;;
;;;Toholampi;2077;19611214;1961;12;14;3365000;7085000;-20.8;-18.6;-24.3;0;220;0.84;;
;;;Toholampi;2077;19611215;1961;12;15;3365000;7085000;-16.1;-15.2;-22.2;0;228;1.25;;
;;;Toholampi;2077;19611216;1961;12;16;3365000;7085000;-4.9;-0.4;-17.1;1;159;4.11;;
;;;Toholampi;2077;19611217;1961;12;17;3365000;7085000;1.1;1.9;-0.4;0;157;6.24;;
;;;Toholampi;2077;19611218;1961;12;18;3365000;7085000;2.5;4;1.2;0;184;6.1;;
;;;Toholampi;2077;19611219;1961;12;19;3365000;7085000;-0.4;3.4;-1.8;0;204;4.18;;
;;;Toholampi;2077;19611220;1961;12;20;3365000;7085000;-4;-0.6;-5.9;0;192;3.25;;
;;;Toholampi;2077;19611221;1961;12;21;3365000;7085000;-7.8;-3.4;-11.4;0;182;2.78;;
;;;Toholampi;2077;19611222;1961;12;22;3365000;7085000;-11.4;-7.6;-12.9;0;187;2.24;;
;;;Toholampi;2077;19611223;1961;12;23;3365000;7085000;-14.1;-12.3;-19;1;201;1.43;;
;;;Toholampi;2077;19611224;1961;12;24;3365000;7085000;-8.4;-5.1;-14.8;0;178;3.01;;
;;;Toholampi;2077;19611225;1961;12;25;3365000;7085000;-11.8;-6.3;-17.7;1;175;2.3;;
;;;Toholampi;2077;19611226;1961;12;26;3365000;7085000;-17.4;-14;-23.6;0;226;1.05;;
;;;Toholampi;2077;19611227;1961;12;27;3365000;7085000;-10.2;-6.1;-22.6;1;165;2.24;;
;;;Toholampi;2077;19611228;1961;12;28;3365000;7085000;-3;-0.4;-6.4;1;163;4.57;;
;;;Toholampi;2077;19611229;1961;12;29;3365000;7085000;-6.1;-2.2;-9.2;0;186;3.13;;
;;;Toholampi;2077;19611230;1961;12;30;3365000;7085000;-5.3;-3.8;-8.1;1;184;3.9;;
;;;Toholampi;2077;19611231;1961;12;31;3365000;7085000;-3.3;-1.9;-5.2;10;174;4.51;;
;;;Toholampi;2077;19620101;1962;1;1;3365000;7085000;-9.5;-1.1;-13.8;0;217;3.29;;
;;;Toholampi;2077;19620102;1962;1;2;3365000;7085000;-16.4;-13.2;-23;0;247;1.07;;
;;;Toholampi;2077;19620103;1962;1;3;3365000;7085000;-7.7;-0.4;-18.5;0;240;3.33;;
;;;Toholampi;2077;19620104;1962;1;4;3365000;7085000;-1.6;0.1;-3.9;0;265;4.78;;
;;;Toholampi;2077;19620105;1962;1;5;3365000;7085000;-1.2;0.9;-3.2;2;262;5.5;;
;;;Toholampi;2077;19620106;1962;1;6;3365000;7085000;-8;1;-11.4;0;233;3.3;;
;;;Toholampi;2077;19620107;1962;1;7;3365000;7085000;-12.2;-9.6;-17.9;1;293;2.07;;
;;;Toholampi;2077;19620108;1962;1;8;3365000;7085000;-4.1;0.3;-14.1;0;278;4.35;;
;;;Toholampi;2077;19620109;1962;1;9;3365000;7085000;-0.4;1.2;-3.3;2;300;5.43;;
;;;Toholampi;2077;19620110;1962;1;10;3365000;7085000;0.8;1.4;0.2;0;312;6.17;;
;;;Toholampi;2077;19620111;1962;1;11;3365000;7085000;-0.2;1.4;-1.4;5;326;5.53;;
;;;Toholampi;2077;19620112;1962;1;12;3365000;7085000;0.3;2.1;-2.4;6;339;5.93;;
;;;Toholampi;2077;19620113;1962;1;13;3365000;7085000;0.5;2.1;-0.5;4;414;5.83;;
;;;Toholampi;2077;19620114;1962;1;14;3365000;7085000;-2;-0.4;-2.4;2;369;5.4;;
;;;Toholampi;2077;19620115;1962;1;15;3365000;7085000;-6.4;-2.1;-8.1;2;413;3.67;;
;;;Toholampi;2077;19620116;1962;1;16;3365000;7085000;-8.5;-7.5;-14.1;3;663;2.22;;
;;;Toholampi;2077;19620117;1962;1;17;3365000;7085000;-3;1.1;-10.5;1;509;5.04;;
;;;Toholampi;2077;19620118;1962;1;18;3365000;7085000;-1.9;0.8;-6.3;10;463;4.72;;
;;;Toholampi;2077;19620119;1962;1;19;3365000;7085000;-3;1.1;-5.8;1;472;4.61;;
;;;Toholampi;2077;19620120;1962;1;20;3365000;7085000;-7.5;-3.1;-10.5;0;525;3.55;;
;;;Toholampi;2077;19620121;1962;1;21;3365000;7085000;-13.4;-8.5;-16;0;586;1.91;;
;;;Toholampi;2077;19620122;1962;1;22;3365000;7085000;-16.1;-11.5;-25.6;0;816;1.17;;
;;;Toholampi;2077;19620123;1962;1;23;3365000;7085000;-10.1;-8.2;-13;0;667;2.24;;
;;;Toholampi;2077;19620124;1962;1;24;3365000;7085000;-10;-9;-10.7;0;676;2.24;;
;;;Toholampi;2077;19620125;1962;1;25;3365000;7085000;-10.3;-9.2;-11.5;0;679;2.48;;
;;;Toholampi;2077;19620126;1962;1;26;3365000;7085000;-12.6;-9.7;-14.7;0;942;1.81;;
;;;Toholampi;2077;19620127;1962;1;27;3365000;7085000;-16.3;-12.8;-18.7;0;911;1.2;;
;;;Toholampi;2077;19620128;1962;1;28;3365000;7085000;-18.7;-14.1;-21.5;0;1283;1.23;;
;;;Toholampi;2077;19620129;1962;1;29;3365000;7085000;-18.1;-15.6;-28.9;0;1305;0.89;;
;;;Toholampi;2077;19620130;1962;1;30;3365000;7085000;-7.1;-3.8;-17.1;0;886;3.25;;
;;;Toholampi;2077;19620131;1962;1;31;3365000;7085000;-3.2;-2.4;-4.9;0;1001;4.23;;
;;;Toholampi;2077;19620201;1962;2;1;3365000;7085000;-2.2;-1.4;-3.6;1;947;4.58;;
;;;Toholampi;2077;19620202;1962;2;2;3365000;7085000;-2.9;-2;-3.5;0;980;4.49;;
;;;Toholampi;2077;19620203;1962;2;3;3365000;7085000;-3.4;-2.2;-5.5;0;1200;4.11;;
;;;Toholampi;2077;19620204;1962;2;4;3365000;7085000;-2.4;-0.9;-4.6;5;1032;4.82;;
;;;Toholampi;2077;19620205;1962;2;5;3365000;7085000;-2.6;-1.5;-5.3;0;1459;4.57;;
;;;Toholampi;2077;19620206;1962;2;6;3365000;7085000;-1.7;-0.4;-3;0;1052;5.02;;
;;;Toholampi;2077;19620207;1962;2;7;3365000;7085000;-1.2;0.3;-3.8;2;1048;5;;
;;;Toholampi;2077;19620208;1962;2;8;3365000;7085000;-0.5;1.6;-1.3;4;1123;6.03;;
;;;Toholampi;2077;19620209;1962;2;9;3365000;7085000;-2.7;-0.4;-6.7;0;1874;4.07;;
;;;Toholampi;2077;19620210;1962;2;10;3365000;7085000;-0.1;1.6;-2.5;0;1248;5.85;;
;;;Toholampi;2077;19620211;1962;2;11;3365000;7085000;-3.1;1.6;-5.9;0;1541;4.41;;
;;;Toholampi;2077;19620212;1962;2;12;3365000;7085000;-4.3;-2.3;-8.2;2;1265;3.77;;
;;;Toholampi;2077;19620213;1962;2;13;3365000;7085000;-5;-2.4;-7;1;1280;3.77;;
;;;Toholampi;2077;19620214;1962;2;14;3365000;7085000;-8.8;-6.1;-9.7;0;1639;2.72;;
;;;Toholampi;2077;19620215;1962;2;15;3365000;7085000;-13.9;-8.9;-20.1;0;3068;1.38;;
;;;Toholampi;2077;19620216;1962;2;16;3365000;7085000;-12.4;-9.5;-22.3;1;1590;1.79;;
;;;Toholampi;2077;19620217;1962;2;17;3365000;7085000;-10.4;-9.2;-11.2;1;1590;2.25;;
;;;Toholampi;2077;19620218;1962;2;18;3365000;7085000;-11.8;-9.8;-13.8;0;2214;2.17;;
;;;Toholampi;2077;19620219;1962;2;19;3365000;7085000;-13.2;-10.6;-18.6;2;3127;1.54;;
;;;Toholampi;2077;19620220;1962;2;20;3365000;7085000;-11.4;-8.4;-14.1;3;1406;2.59;;
;;;Toholampi;2077;19620221;1962;2;21;3365000;7085000;-14.6;-9.5;-17.5;0;3747;2;;
;;;Toholampi;2077;19620222;1962;2;22;3365000;7085000;-13.8;-7.6;-23.1;0;4018;1.76;;
;;;Toholampi;2077;19620223;1962;2;23;3365000;7085000;-8.1;-3.7;-12.7;0;2713;3.01;;
;;;Toholampi;2077;19620224;1962;2;24;3365000;7085000;-9.9;-5.2;-15.4;0;4553;2.4;;
;;;Toholampi;2077;19620225;1962;2;25;3365000;7085000;-10.8;-7.5;-15.7;0;3865;2.28;;
;;;Toholampi;2077;19620226;1962;2;26;3365000;7085000;-10.6;-5.4;-13.3;0;2648;2.76;;
;;;Toholampi;2077;19620227;1962;2;27;3365000;7085000;-11.6;-7;-22.2;0;4208;2.09;;
;;;Toholampi;2077;19620228;1962;2;28;3365000;7085000;-7.1;-3.3;-10.9;2;3475;3.24;;
;;;Toholampi;2077;19620301;1962;3;1;3365000;7085000;-14.3;-6.9;-22.2;0;3221;1.68;;
;;;Toholampi;2077;19620302;1962;3;2;3365000;7085000;-18.2;-9.9;-28.6;0;6040;1.05;;
;;;Toholampi;2077;19620303;1962;3;3;3365000;7085000;-18.5;-9.9;-28.1;0;5716;1.12;;
;;;Toholampi;2077;19620304;1962;3;4;3365000;7085000;-16.2;-9.1;-23.2;0;5900;1.31;;
;;;Toholampi;2077;19620305;1962;3;5;3365000;7085000;-12.2;-6.1;-18.1;0;6404;1.93;;
;;;Toholampi;2077;19620306;1962;3;6;3365000;7085000;-12.1;-6;-16.2;0;7080;1.64;;
;;;Toholampi;2077;19620307;1962;3;7;3365000;7085000;-16.3;-7.4;-26.2;0;6811;1.49;;
;;;Toholampi;2077;19620308;1962;3;8;3365000;7085000;-10.1;-5.8;-16.1;0;6193;2.33;;
;;;Toholampi;2077;19620309;1962;3;9;3365000;7085000;-8.1;-4.5;-13.5;1;5037;2.97;;
;;;Toholampi;2077;19620310;1962;3;10;3365000;7085000;-6.3;-2.8;-10.1;2;3035;3.36;;
;;;Toholampi;2077;19620311;1962;3;11;3365000;7085000;-13.1;-9.5;-16.8;0;7207;1.86;;
;;;Toholampi;2077;19620312;1962;3;12;3365000;7085000;-17.1;-9.6;-24.9;0;6637;1.45;;
;;;Toholampi;2077;19620313;1962;3;13;3365000;7085000;-14.9;-9.3;-20.4;0;8259;1.5;;
;;;Toholampi;2077;19620314;1962;3;14;3365000;7085000;-17;-9.8;-24.6;0;7735;1.29;;
;;;Toholampi;2077;19620315;1962;3;15;3365000;7085000;-14.8;-6.3;-23.4;0;8302;1.77;;
;;;Toholampi;2077;19620316;1962;3;16;3365000;7085000;-8.5;-2.4;-18.1;0;7427;2.8;;
;;;Toholampi;2077;19620317;1962;3;17;3365000;7085000;-6.4;-1.7;-10.6;0;9552;3.01;;
;;;Toholampi;2077;19620318;1962;3;18;3365000;7085000;-11;-4.7;-18.2;0;9503;1.79;;
;;;Toholampi;2077;19620319;1962;3;19;3365000;7085000;-10.5;-5.3;-16.4;0;8035;2.04;;
;;;Toholampi;2077;19620320;1962;3;20;3365000;7085000;-9.6;-3.4;-17.1;0;7619;2.46;;
;;;Toholampi;2077;19620321;1962;3;21;3365000;7085000;-11.1;-4;-19.5;0;6239;2.69;;
;;;Toholampi;2077;19620322;1962;3;22;3365000;7085000;-11.4;-4.5;-20.3;0;6325;2.84;;
;;;Toholampi;2077;19620323;1962;3;23;3365000;7085000;-8.8;-3.8;-13.5;0;4794;2.92;;
;;;Toholampi;2077;19620324;1962;3;24;3365000;7085000;-7.1;-1;-19.5;0;9392;3.12;;
;;;Toholampi;2077;19620325;1962;3;25;3365000;7085000;-9.2;-2.4;-14;0;10135;2.51;;
;;;Toholampi;2077;19620326;1962;3;26;3365000;7085000;-9.5;-2.9;-21.9;0;8373;2.61;;
;;;Toholampi;2077;19620327;1962;3;27;3365000;7085000;-11.6;-2.2;-24.1;0;11335;2.21;;
;;;Toholampi;2077;19620328;1962;3;28;3365000;7085000;-7.3;-0.9;-18.2;0;7351;3.03;;
;;;Toholampi;2077;19620329;1962;3;29;3365000;7085000;-4;0.6;-10.2;0;6489;3.5;;
;;;Toholampi;2077;19620330;1962;3;30;3365000;7085000;-6.9;-1.8;-11.2;0;10852;2.65;;
;;;Toholampi;2077;19620331;1962;3;31;3365000;7085000;-7.2;0.9;-20.8;0;12181;2.73;;
;;;Toholampi;2077;19620401;1962;4;1;3365000;7085000;1.1;3.1;-1.6;0;3707;5.46;;
;;;Toholampi;2077;19620402;1962;4;2;3365000;7085000;-0.4;2.6;-4.9;0;6602;5;;
;;;Toholampi;2077;19620403;1962;4;3;3365000;7085000;2;4.5;0.4;1;6856;5.46;;
;;;Toholampi;2077;19620404;1962;4;4;3365000;7085000;1.5;2.9;0.4;3;4292;6.62;;
;;;Toholampi;2077;19620405;1962;4;5;3365000;7085000;1.2;2.5;0.2;2;4868;6.54;;
;;;Toholampi;2077;19620406;1962;4;6;3365000;7085000;1.9;4.1;-0.3;3;6571;6.66;;
;;;Toholampi;2077;19620407;1962;4;7;3365000;7085000;2.7;3.7;1.6;6;4615;6.51;;
;;;Toholampi;2077;19620408;1962;4;8;3365000;7085000;0.8;2.8;-0.2;1;5817;5.86;;
;;;Toholampi;2077;19620409;1962;4;9;3365000;7085000;0.1;2;-3.1;3;4329;5.9;;
;;;Toholampi;2077;19620410;1962;4;10;3365000;7085000;1.4;2.5;0.2;0;5521;6.06;;
;;;Toholampi;2077;19620411;1962;4;11;3365000;7085000;1.4;4.3;-0.7;0;8684;5.66;;
;;;Toholampi;2077;19620412;1962;4;12;3365000;7085000;2.5;7.1;-1.5;3;11016;5.87;;
;;;Toholampi;2077;19620413;1962;4;13;3365000;7085000;1.6;3.8;-0.4;1;7749;5.87;;
;;;Toholampi;2077;19620414;1962;4;14;3365000;7085000;-1;1.8;-2.8;0;16489;4.14;;
;;;Toholampi;2077;19620415;1962;4;15;3365000;7085000;-0.3;4.5;-8.1;0;14766;3.88;;
;;;Toholampi;2077;19620416;1962;4;16;3365000;7085000;4.6;9.3;-0.6;0;18056;6.31;;
;;;Toholampi;2077;19620417;1962;4;17;3365000;7085000;5.1;10.7;-2.6;0;18564;6.35;;
;;;Toholampi;2077;19620418;1962;4;18;3365000;7085000;3.6;7.3;0.5;5;7148;6.89;;
;;;Toholampi;2077;19620419;1962;4;19;3365000;7085000;1.8;5.5;-2.6;0;18848;4.32;;
;;;Toholampi;2077;19620420;1962;4;20;3365000;7085000;2.6;7.9;-4.2;0;18367;4.43;;
;;;Toholampi;2077;19620421;1962;4;21;3365000;7085000;4.6;10.3;-3.1;0;18244;5.29;;
;;;Toholampi;2077;19620422;1962;4;22;3365000;7085000;5.5;9.3;2;0;13369;5.96;;
;;;Toholampi;2077;19620423;1962;4;23;3365000;7085000;4;8;2.4;5;5341;7.28;;
;;;Toholampi;2077;19620424;1962;4;24;3365000;7085000;5.1;9.5;0.1;0;20202;6.08;;
;;;Toholampi;2077;19620425;1962;4;25;3365000;7085000;5.2;11.7;-2.8;0;16218;6.18;;
;;;Toholampi;2077;19620426;1962;4;26;3365000;7085000;5.3;10;0.8;0;19283;6.45;;
;;;Toholampi;2077;19620427;1962;4;27;3365000;7085000;4.9;10.3;-1.4;0;15836;5.76;;
;;;Toholampi;2077;19620428;1962;4;28;3365000;7085000;3.8;7.4;-0.1;0;15789;5.49;;
;;;Toholampi;2077;19620429;1962;4;29;3365000;7085000;-1.9;3.6;-3.4;0;8190;4.03;;
;;;Toholampi;2077;19620430;1962;4;30;3365000;7085000;-0.7;3.1;-3;0;13058;4.39;;
;;;Toholampi;2077;19620501;1962;5;1;3365000;7085000;0.2;4.4;-6;0;16157;4.31;;
;;;Toholampi;2077;19620502;1962;5;2;3365000;7085000;0.9;3;-2.1;3;9175;5.92;;
;;;Toholampi;2077;19620503;1962;5;3;3365000;7085000;2.7;5.9;0.8;1;8119;6.56;;
;;;Toholampi;2077;19620504;1962;5;4;3365000;7085000;3.7;8.5;-1;3;15843;5.58;;
;;;Toholampi;2077;19620505;1962;5;5;3365000;7085000;1.3;5;0.2;2;5629;6.56;;
;;;Toholampi;2077;19620506;1962;5;6;3365000;7085000;3.5;8.4;0.2;9;9657;6.08;;
;;;Toholampi;2077;19620507;1962;5;7;3365000;7085000;3.3;6.5;0.8;0;7965;7.33;;
;;;Toholampi;2077;19620508;1962;5;8;3365000;7085000;6.9;12;2;0;14968;7.06;;
;;;Toholampi;2077;19620509;1962;5;9;3365000;7085000;7.3;11.5;2.5;0;19499;6.47;;
;;;Toholampi;2077;19620510;1962;5;10;3365000;7085000;6.4;10.3;-2.4;0;16639;5.79;;
;;;Toholampi;2077;19620511;1962;5;11;3365000;7085000;5.2;9.4;0;0;17819;5.36;;
;;;Toholampi;2077;19620512;1962;5;12;3365000;7085000;5.5;11.3;-2;0;23497;5.28;;
;;;Toholampi;2077;19620513;1962;5;13;3365000;7085000;5.1;9.5;-2.3;0;22006;4.59;;
;;;Toholampi;2077;19620514;1962;5;14;3365000;7085000;5.6;10.1;-0.6;0;25860;4.78;;
;;;Toholampi;2077;19620515;1962;5;15;3365000;7085000;7.5;12.6;-0.6;0;26502;5.29;;
;;;Toholampi;2077;19620516;1962;5;16;3365000;7085000;9.2;14.3;2.3;0;20944;6.33;;
;;;Toholampi;2077;19620517;1962;5;17;3365000;7085000;10.2;14.8;4.7;0;15383;7.41;;
;;;Toholampi;2077;19620518;1962;5;18;3365000;7085000;9.6;14.8;2.8;0;17679;8.22;;
;;;Toholampi;2077;19620519;1962;5;19;3365000;7085000;8.6;13.9;3.1;0;18061;7.33;;
;;;Toholampi;2077;19620520;1962;5;20;3365000;7085000;9.5;15.1;0.8;5;20273;7.15;;
;;;Toholampi;2077;19620521;1962;5;21;3365000;7085000;9.1;13.4;7.3;2;10910;9.85;;
;;;Toholampi;2077;19620522;1962;5;22;3365000;7085000;10.9;16.4;4.6;4;19594;8.62;;
;;;Toholampi;2077;19620523;1962;5;23;3365000;7085000;7.5;13;6.1;3;9828;9.6;;
;;;Toholampi;2077;19620524;1962;5;24;3365000;7085000;7.3;10.4;5.4;7;11843;9.5;;
;;;Toholampi;2077;19620525;1962;5;25;3365000;7085000;6.5;8.5;4.3;0;14117;8.5;;
